Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded,Tax rules ID,Price tax included,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,MPN,Ecotax,Width,Height,Depth,Weight,Delivery time of in-stock products,Delivery time of out-of-stock products with allowed orders,Quantity,Minimal quantity,Low stock level,Receive a low stock alert by email,Visibility,Additional shipping cost,Unity,Unit price,Summary,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Image alt texts (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock action,Virtual product,File URL,Number of allowed downloads,Expiration date,Number of days,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse,"Acessories  (x,y,z...)"
203,1,LUXURY BOX - CARAMELISED PISTACHIOS,Sweet Snacks,69,,69,0,,,,,,,,Pancracio,,,,,,,,140,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
204,1,MINI LUXURY BOX - CARAMELISED ALMONDS,Sweet Snacks,35,,35,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
205,1,MINI LUXURY BOX - CARAMELISED HAZELNUTS,Sweet Snacks,35,,35,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
206,1,MINI LUXURY BOX - CARAMELISED PISTACHIOS,Sweet Snacks,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
207,1,HAZELNUT PRALINE COATED IN OUR 64% DARK CHOCOLATE,Sweet Snacks,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
208,1,ALMOND PRALINE COATED IN OUR 42% MILK CHOCOLATE,Sweet Snacks,39,,39,0,,,,,,,,Pancracio,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,TURRON JIJONA EXTRA PICO 150 GRS,Sweet Snacks,"12,9",,"12,9",0,,,,,,,,Pico,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
211,1,TURRON ALICANTE EXTRA PICO 150 GRS,Sweet Snacks,"12,9",,"12,9",0,,,,,,,,Pico,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
212,1,CHOCO CRUJ.SUP.PICO 66 200 GRS,Sweet Snacks,"14,9",,"14,9",0,,,,,,,,Pico,,,,,,,,200,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
213,1,CHOCO WHISKY SUPREMA PICO 200 GRS,Sweet Snacks,"19,9",,"19,9",0,,,,,,,,Pico,,,,,,,,200,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,Pago de la Jaraba semi,Cheeses,"29,9",,"29,9",0,,,,,,,,Pago de la Jaraba,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
216,1,Pago de Jaraba Viejo,Cheeses,"35,9",,"35,9",0,,,,,,,,Pago de la Jaraba,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,AC001-2 Manzanilla Olive taste Anchoa 180gr,Olives,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,180,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
219,1,AC 0001-6Manzanilla Olive taste Anchoa 600gr,Olives,"15,9",,"15,9",0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
220,1,AC011-2 Tarro de Cristal Gazpacha 180 gr,Olives,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,180,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
221,1,AC027-3 Tarro de cristal almendra /almond 250 g,Olives,"16,9",,"16,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
222,1,B16-1/4 Lata Aceituna rellena de anchoa 85 gr,Olives,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,85,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
223,1,AC005-6 Tarro de cristal Gordal 600g,Olives,25,,25,0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
224,1,AC023-3 Tarro de cristal rellena de queso azul (blue cheese) 250gr,Olives,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
225,1,AC029-3 Tarro de cristal rellena de naranja250gr,Olives,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
226,1,AC026-3 Tarro de cristal rellena delimón 250gr,Olives,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
227,1,AC035-3 Tarro de cristal rellena de ajo (garlic) 250 gr,Olives,"11,9",,"11,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
228,1,AC020-3 Tarro de cristal Mojo 250gr,Olives,"9,9",,"9,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
229,1,AC033-3 Tarro de cristal rellena de wasabi 250gr,Olives,"12,9",,"12,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
230,1,AC021-3 Tarro de cristal Aragon Seco 250 gr,Olives,"7,9",,"7,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
231,1,AC038-2 Tarro de cristal Chupadedos 250 gr,Olives,"9,9",,"9,9",0,,,,,,,,Bernal,,,,,,,,250,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
232,1,AC038-6 Tarro de cristal Chupadedos 600 gr,Olives,"16,9",,"16,9",0,,,,,,,,Bernal,,,,,,,,600,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1,Fleur de Sel Refill,Salt & Spices,39,,39,0,,,,,,,,Sal de Ibiza,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
235,1,"Fleur de Sel Isla Blanca, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
236,1,"Fleur de Sel La vie en Rose, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
237,1,"Fleur de Sel Mar Blau, Special Edition",Salt & Spices,69,,69,0,,,,,,,,Sal de Ibiza,,,,,,,,140,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
238,1,SdI Salt Mill,Salt & Spices,99,,99,0,,,,,,,,Sal de Ibiza,,,,,,,,110,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
239,1,Molino Salt Refill,Salt & Spices,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,500,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
240,1,Salt fine 1 kg,Salt & Spices,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,1000,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
241,1,Salt coarse grain 1 kg,Salt & Spices,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,1000,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
242,1,Chips fleur de sel 125 g,Salty Snacks,"19,9",,"19,9",0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
243,1,Chips fleur de sel 45 g,Salty Snacks,11,,11,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
244,1,"Chips ""La vie en Rose"" 125 g",Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
245,1,"Chips""La vie en Rose""45 g ",Salty Snacks,14,,14,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
246,1,Chips Truffle 125 g,Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,125,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
247,1,Chips Truffle 45 g,Salty Snacks,14,,14,0,,,,,,,,Sal de Ibiza,,,,,,,,45,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
248,1,Flowered Almonds,Salty Snacks,25,,25,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
249,1,Cacahuete smoky BBQ,Salty Snacks,15,,15,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
250,1,Cajun Cashews (Anacardo),Salty Snacks,19,,19,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
251,1,White Truffle Almonds,Salty Snacks,29,,29,0,,,,,,,,Sal de Ibiza,,,,,,,,80,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
252,1,Breadsticks w. Fleur de Sel & Pipas,Salty Snacks,15,,15,0,,,,,,,,Sal de Ibiza,,,,,,,,70,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,Polvoron Original Carton box 350 g,Sweet Snacks,49,,49,0,,,,,,,,Dulces Galicia,,,,,,,,350,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
255,1,Polvoron Original 150g,Sweet Snacks,25,,25,0,,,,,,,,Dulces Galicia,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,ESPARRAGO EXTRA D.O 10/12 GLASS 580,Jarred Vegetables,59,,59,0,,,,,,,,Serrano,,,,,,,,530,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
258,1,ESPARRAGO EXTRA D.O 8/12 Can 1/2 kg,Jarred Vegetables,49,,49,0,,,,,,,,Serrano,,,,,,,,390,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
259,1,ESPARRAGO EXTRA D.O 6/8 Can 1 kg,Jarred Vegetables,119,,119,0,,,,,,,,Serrano,,,,,,,,780,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
260,1,YEMAS DE ESP. PRIMERA - CRISTAL 1/3 KG.,Jarred Vegetables,27,,27,0,,,,,,,,Serrano,,,,,,,,195,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
261,1,MENESTRA DE VERDURAS - CRISTAL 1 KG.,Jarred Vegetables,49,,49,0,,,,,,,,Serrano,,,,,,,,650,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
262,1,ALCACHOFA 6/8 FRUTOS - CRISTAL 1/2 KG.,Jarred Vegetables,32,,32,0,,,,,,,,Serrano,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
263,1,MELOCOTON ENTERO - GALON 3 KG.,Jarred Vegetables,82,,82,0,,,,,,,,Serrano,,,,,,,,3000,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
264,1,MELOCOTON ENTERO 3 F - CRISTAL 1 KG.,Jarred Vegetables,29,,29,0,,,,,,,,Serrano,,,,,,,,1000,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
265,1,PIMIENTO PIQUILLO TIRAS - CRISTAL 1/2 KG.,Jarred Vegetables,32,,32,0,,,,,,,,Serrano,,,,,,,,340,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
266,1,GARBANZO - CRISTAL 1 KG.,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,660,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
267,1,LENTEJA - CRISTAL 1 KG.,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
268,1,ALUBIA VERDE - CRISTAL 1 KG.,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,700,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
269,1,GUISANTE - CRISTAL 1/2 KG.,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,345,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
270,1,GUISANTE - CRISTAL 1 KG.,Jarred Vegetables,24,,24,0,,,,,,,,Serrano,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
271,1,MOUSSE DE PATO AL OPORTO,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
272,1,MOUSSE A LAS FINAS HIERBAS,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,150,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
273,1,TOMATE SECO - CRISTAL N 1/2 K,Jarred Vegetables,24,,24,0,,,,,,,,Serrano,,,,,,,,220,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
274,1,TALLOS DE ESPARRAGO - CRISTAL 1/2 KG.,Jarred Vegetables,18,,18,0,,,,,,,,Serrano,,,,,,,,360,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
275,1,TOMATE FRITO - CRISTAL 1/2 KG.,Jarred Vegetables,19,,19,0,,,,,,,,Serrano,,,,,,,,,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1,Valencia piel frita tarro 125g (with skin),Salty Snacks,"16,9",,"16,9",0,,,,,,,,Almondeli,,,,,,,,125,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
279,1,Valencia rep frita tarro 125g,Salty Snacks,"17,9",,"17,9",0,,,,,,,,Almondeli,,,,,,,,125,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,Match Tonic Water Indian,Wine & Beverage,"8,9",,"8,9",0,,,,,,,,Match,,,,,,,,200,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
282,1,Match Tonic Water Mediterranean,Wine & Beverage,"8,9",,"8,9",0,,,,,,,,Match,,,,,,,,200,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
283,1,Match Tonic Water Floral,Wine & Beverage,"8,9",,"8,9",0,,,,,,,,Match,,,,,,,,200,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,LADY ORANGE MARMALADE  175g.   (Marmolada z pomarańczą),Marmalades,29,,29,0,,,,,,,,LORUSSO,,,,,,,,175,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
286,1,BARRIES ♫ SYMPHONY MIXED BERRY JAM  175g.,Marmalades,29,,29,0,,,,,,,,LORUSSO,,,,,,,,175,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
287,1,MIRTILLO EXTRAVAGANZA BLUEBERRY JAM  175g.,Marmalades,29,,29,0,,,,,,,,LORUSSO,,,,,,,,175,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
288,1,LADY ORANGE MARMALADE  305g.   (Marmolada z pomarańczą),Marmalades,35,,35,0,,,,,,,,LORUSSO,,,,,,,,305,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
289,1,MIRTILLO EXTRAVAGANZA BLUEBERRY JAM  305g.,Marmalades,35,,35,0,,,,,,,,LORUSSO,,,,,,,,305,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
290,1,LOCURA DI FRAGOLE STRAWBERRY JAM  305g.,Marmalades,35,,35,0,,,,,,,,LORUSSO,,,,,,,,305,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
291,1,PEPPER ROCK LOVE RED PEPPER JAM  305g.,Marmalades,35,,35,0,,,,,,,,LORUSSO,,,,,,,,305,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,Arroz Bomba - ryż Bomba 1 kg,Rice,55,,55,0,,,,,,,,Riuet,,,,,,,,1000,,,200,1,0,0,both,,,,,,,,,,,In Stock,,1,,,1,/home/toxa/projects/desabor/img/import_images/file.jpg,,0,,0,new,0,0,0,0,0,,,,,0,0,0,0,
